ObjectName,v1x,v1y,v1z,v2x,v2y,v2z,v3x,v3y,v3z
Block_Platform_Corner_1B(Mirrored),-1189.6010,510.0001,392.2747,-1214.6010,109.9999,392.2747,-1189.6010,109.9999,392.2747
Block_Platform_Corner_1B(Mirrored),-578.7257,510.0001,296.8860,-967.6341,510.0001,-92.0226,-1189.6010,510.0001,392.2747
Block_Platform_Corner_1B(Mirrored),-578.7257,510.0001,296.8860,-1189.6010,510.0001,392.2747,-639.6009,510.0001,392.2746
Block_Platform_Corner_1B(Mirrored),-967.6341,510.0001,-92.0226,-985.3121,510.0001,-109.7003,-1214.6010,510.0001,392.2747
Block_Platform_Corner_1B(Mirrored),-967.6341,510.0001,-92.0226,-1214.6010,510.0001,392.2747,-1189.6010,510.0001,392.2747
Block_Platform_Corner_1B(Mirrored),-1214.6010,510.0001,392.2747,-985.3121,510.0001,-109.7003,-985.3121,109.9999,-109.7003
Block_Platform_Corner_1B(Mirrored),-1214.6010,510.0001,392.2747,-985.3121,109.9999,-109.7003,-1214.6010,109.9999,392.2747
Block_Platform_Corner_1B(Mirrored),-1189.6010,510.0001,792.2747,-1214.6010,510.0001,792.2747,-1214.6010,110.0002,792.2747
Block_Platform_Corner_1B(Mirrored),-1189.6010,510.0001,792.2747,-1214.6010,110.0002,792.2747,-1189.6010,110.0002,792.2747
Block_Platform_Corner_1B(Mirrored),-614.6009,510.0001,792.2748,-639.6009,510.0001,792.2748,-639.6009,110.0002,792.2748
Block_Platform_Corner_1B(Mirrored),-614.6009,510.0001,792.2748,-639.6009,110.0002,792.2748,-614.6009,110.0002,792.2748
Block_Platform_Corner_1B(Mirrored),-561.0477,510.0001,314.5638,-614.6009,510.0001,392.2746,-614.6009,109.9999,392.2747
Block_Platform_Corner_1B(Mirrored),-561.0477,510.0001,314.5638,-614.6009,109.9999,392.2747,-561.0477,109.9999,314.5638
Block_Platform_Corner_1B(Mirrored),-561.0477,510.0001,314.5638,-578.7257,510.0001,296.8860,-639.6009,510.0001,392.2746
Block_Platform_Corner_1B(Mirrored),-561.0477,510.0001,314.5638,-639.6009,510.0001,392.2746,-614.6009,510.0001,392.2746
Block_Platform_Corner_1B(Mirrored),-614.6009,510.0001,392.2746,-614.6009,510.0001,792.2748,-614.6009,110.0002,792.2748
Block_Platform_Corner_1B(Mirrored),-614.6009,510.0001,392.2746,-614.6009,110.0002,792.2748,-614.6009,109.9999,392.2747
Block_Platform_Corner_1B(Mirrored),-1214.6010,510.0001,792.2747,-1214.6010,510.0001,392.2747,-1214.6010,109.9999,392.2747
Block_Platform_Corner_1B(Mirrored),-1214.6010,510.0001,792.2747,-1214.6010,109.9999,392.2747,-1214.6010,110.0002,792.2747
Block_Platform_Corner_1B(Mirrored),-639.6009,510.0001,792.2748,-614.6009,510.0001,792.2748,-614.6009,510.0001,392.2746
Block_Platform_Corner_1B(Mirrored),-639.6009,510.0001,792.2748,-614.6009,510.0001,392.2746,-639.6009,510.0001,392.2746
Block_Platform_Corner_1B(Mirrored),-1214.6010,510.0001,792.2747,-1189.6010,510.0001,792.2747,-1189.6010,510.0001,392.2747
Block_Platform_Corner_1B(Mirrored),-1214.6010,510.0001,792.2747,-1189.6010,510.0001,392.2747,-1214.6010,510.0001,392.2747
Block_Platform_Corner_1B(Mirrored),2530.6300,113.9999,6601.4430,2130.6310,113.9999,6626.4430,2130.6310,113.9999,6601.4430
Block_Platform_Corner_1B(Mirrored),2530.6300,113.9999,6601.4430,2530.6300,113.9999,6626.4430,2130.6310,113.9999,6626.4430
Block_Platform_Corner_1B(Mirrored),3025.0850,113.9999,6420.8970,2530.6300,113.9999,6626.4430,2530.6300,113.9999,6601.4430
Block_Platform_Corner_1B(Mirrored),3025.0850,113.9999,6420.8970,3042.7630,113.9999,6438.5750,2530.6300,113.9999,6626.4430
Block_Platform_Corner_1B(Mirrored),2530.6300,113.9999,6026.4430,2530.6300,113.9999,6051.4430,2130.6310,113.9999,6051.4430
Block_Platform_Corner_1B(Mirrored),2530.6300,113.9999,6026.4430,2130.6310,113.9999,6051.4430,2130.6310,113.9999,6026.4430
Block_Platform_Corner_1B(Mirrored),2530.6300,113.9999,6051.4430,2530.6300,113.9999,6601.4430,2130.6310,113.9999,6601.4430
Block_Platform_Corner_1B(Mirrored),2530.6300,113.9999,6051.4430,2130.6310,113.9999,6601.4430,2130.6310,113.9999,6051.4430
Block_Platform_Corner_1B(Mirrored),2618.4990,113.9999,6014.3110,2636.1770,113.9999,6031.9880,2530.6300,113.9999,6051.4430
Block_Platform_Corner_1B(Mirrored),2618.4990,113.9999,6014.3110,2530.6300,113.9999,6051.4430,2530.6300,113.9999,6026.4430
Block_Platform_Corner_1B(Mirrored),2636.1770,113.9999,6031.9880,3025.0850,113.9999,6420.8970,2530.6300,113.9999,6601.4430
Block_Platform_Corner_1B(Mirrored),2636.1770,113.9999,6031.9880,2530.6300,113.9999,6601.4430,2530.6300,113.9999,6051.4430
Block_Platform_Corner_1B(Mirrored),2697.0520,514.0001,5936.6000,3247.0520,514.0001,5936.6000,3247.0520,113.9999,5936.6000
Block_Platform_Corner_1B(Mirrored),2697.0520,514.0001,5936.6000,3247.0520,113.9999,5936.6000,2697.0520,113.9999,5936.6000
Block_Platform_Corner_1B(Mirrored),3025.0850,514.0001,6420.8970,3042.7630,514.0001,6438.5750,3042.7630,113.9999,6438.5750
Block_Platform_Corner_1B(Mirrored),3025.0850,514.0001,6420.8970,3042.7630,113.9999,6438.5750,3025.0850,113.9999,6420.8970
Block_Platform_Corner_1B(Mirrored),3247.0520,113.9999,5936.6000,3272.0520,113.9999,5936.6000,3042.7630,113.9999,6438.5750
Block_Platform_Corner_1B(Mirrored),3247.0520,113.9999,5936.6000,3042.7630,113.9999,6438.5750,3025.0850,113.9999,6420.8970
Block_Platform_Corner_1B(Mirrored),2672.0520,113.9999,5936.6000,2697.0520,113.9999,5936.6000,2636.1770,113.9999,6031.9880
Block_Platform_Corner_1B(Mirrored),2672.0520,113.9999,5936.6000,2636.1770,113.9999,6031.9880,2618.4990,113.9999,6014.3110
Block_Platform_Corner_1B(Mirrored),2697.0520,113.9999,5936.6000,3247.0520,113.9999,5936.6000,3025.0850,113.9999,6420.8970
Block_Platform_Corner_1B(Mirrored),2697.0520,113.9999,5936.6000,3025.0850,113.9999,6420.8970,2636.1770,113.9999,6031.9880
Block_Platform_Corner_1B(Mirrored),2697.0520,514.0001,5536.6000,3247.0520,514.0001,5536.6000,3247.0520,114.0002,5536.6000
Block_Platform_Corner_1B(Mirrored),2697.0520,514.0001,5536.6000,3247.0520,114.0002,5536.6000,2697.0520,114.0002,5536.6000
Block_Platform_Corner_1B(Mirrored),2672.0520,514.0001,5936.6000,2697.0520,514.0001,5936.6000,2697.0520,113.9999,5936.6000
Block_Platform_Corner_1B(Mirrored),2672.0520,514.0001,5936.6000,2697.0520,113.9999,5936.6000,2672.0520,113.9999,5936.6000
Block_Platform_Corner_1B(Mirrored),2697.0520,113.9999,5936.6000,2672.0520,113.9999,5936.6000,2672.0520,114.0002,5536.6000
Block_Platform_Corner_1B(Mirrored),2697.0520,113.9999,5936.6000,2672.0520,114.0002,5536.6000,2697.0520,114.0002,5536.6000
Block_Platform_Corner_1B(Mirrored),3272.0520,113.9999,5936.6000,3247.0520,113.9999,5936.6000,3247.0520,114.0002,5536.6000
Block_Platform_Corner_1B(Mirrored),3272.0520,113.9999,5936.6000,3247.0520,114.0002,5536.6000,3272.0520,114.0002,5536.6000
Block_Platform_Corner_1B(Mirrored),3247.0520,113.9999,5936.6000,2697.0520,113.9999,5936.6000,2697.0520,114.0002,5536.6000
Block_Platform_Corner_1B(Mirrored),3247.0520,113.9999,5936.6000,2697.0520,114.0002,5536.6000,3247.0520,114.0002,5536.6000
Block_Platform_Corner_1B(Mirrored),3247.0520,514.0001,5536.6000,2697.0520,514.0001,5536.6000,2697.0520,514.0001,5936.6000
Block_Platform_Corner_1B(Mirrored),3247.0520,514.0001,5536.6000,2697.0520,514.0001,5936.6000,3247.0520,514.0001,5936.6000
Block_Platform_Corner_1B(Mirrored),2530.6300,513.9998,6626.4430,2130.6310,513.9998,6626.4430,2130.6310,113.9999,6626.4430
Block_Platform_Corner_1B(Mirrored),2530.6300,513.9998,6626.4430,2130.6310,113.9999,6626.4430,2530.6300,113.9999,6626.4430
Block_Platform_Corner_1B(Mirrored),2130.6310,514.0001,6051.4430,2130.6310,514.0001,6026.4430,2130.6310,113.9999,6026.4430
Block_Platform_Corner_1B(Mirrored),2130.6310,514.0001,6051.4430,2130.6310,113.9999,6026.4430,2130.6310,113.9999,6051.4430
Block_Platform_Corner_1B(Mirrored),2530.6300,514.0001,6026.4430,2618.4990,514.0001,6014.3110,2618.4990,113.9999,6014.3110
Block_Platform_Corner_1B(Mirrored),2530.6300,514.0001,6026.4430,2618.4990,113.9999,6014.3110,2530.6300,113.9999,6026.4430
Block_Platform_Corner_1B(Mirrored),2618.4990,514.0001,6014.3110,2636.1770,514.0001,6031.9880,2636.1770,113.9999,6031.9880
Block_Platform_Corner_1B(Mirrored),2618.4990,514.0001,6014.3110,2636.1770,113.9999,6031.9880,2618.4990,113.9999,6014.3110
Block_Platform_Corner_1B(Mirrored),2636.1770,514.0001,6031.9880,3025.0850,514.0001,6420.8970,3025.0850,113.9999,6420.8970
Block_Platform_Corner_1B(Mirrored),2636.1770,514.0001,6031.9880,3025.0850,113.9999,6420.8970,2636.1770,113.9999,6031.9880
Block_Platform_Corner_1B(Mirrored),2130.6310,513.9998,6626.4430,2130.6310,514.0001,6601.4430,2130.6310,113.9999,6601.4430
Block_Platform_Corner_1B(Mirrored),2130.6310,513.9998,6626.4430,2130.6310,113.9999,6601.4430,2130.6310,113.9999,6626.4430
Block_Platform_Corner_1B(Mirrored),2130.6310,514.0001,6601.4430,2130.6310,514.0001,6051.4430,2130.6310,113.9999,6051.4430
Block_Platform_Corner_1B(Mirrored),2130.6310,514.0001,6601.4430,2130.6310,113.9999,6051.4430,2130.6310,113.9999,6601.4430
Block_Platform_Corner_1B(Mirrored),2530.6300,514.0001,6051.4430,2530.6300,514.0001,6601.4430,3025.0850,514.0001,6420.8970
Block_Platform_Corner_1B(Mirrored),2530.6300,514.0001,6051.4430,3025.0850,514.0001,6420.8970,2636.1770,514.0001,6031.9880
Block_Platform_Corner_1B(Mirrored),2530.6300,514.0001,6601.4430,3042.7630,514.0001,6438.5750,3025.0850,514.0001,6420.8970
Block_Platform_Corner_1B(Mirrored),2530.6300,514.0001,6601.4430,2530.6300,513.9998,6626.4430,3042.7630,514.0001,6438.5750
